ik,n,t,eps,lam_1s,E0eff_1s,lam_2s,E0eff_2s,lam_2p,E0eff_2p,lam
11,4,0.478956,0.3699368383,2.542710477749283e-06,2.3350756524715957,0.00026498551507077306,0.20524089099599457,0.0958132169072374,2.3341608441420094,0.09608074513278593
11,5,0.478956,0.3858380367,2.540834513447915e-06,2.3351226371555027,0.0002618469056257939,0.20529445315107728,0.09376649952563447,2.3346122010688175,0.09403088726577372
11,6,0.478956,0.420237925,2.521822215052542e-06,2.332301398721538,0.0002348299222139811,0.20127566919138948,0.08604592395436371,2.2994757308577083,0.08628327569879274
11,7,0.478956,0.5192676739,2.4722685078933045e-06,2.3248813829209056,0.00014061416178593153,0.17518031655014893,0.06742542109051052,2.169404367373128,0.06756850752080434
11,8,0.478956,0.5279902773,2.4626289033593413e-06,2.3231986941050953,0.00013762953782370238,0.17540012303594726,0.0650133261584882,2.155615299925603,0.06515341832521526
12,1,0.359135,-0.0740526387,2.775047717800029e-06,2.367364295066766,0.0018033875791797342,0.30932212118517527,0.03760127932772733,2.871749557232306,0.03940744195462487
12,2,0.359135,0.2978091544,2.580108917247366e-06,2.340528604913994,0.0003706358428482251,0.22267095787418897,0.11222926916761627,2.429060736802118,0.11260248511938174
12,3,0.359135,0.3807608243,2.5317233763148573e-06,2.3331951339479193,0.0002422341073229287,0.2004855177097983,0.09217007857591898,2.30608374108696,0.09241484440661822
12,4,0.359135,0.3871698951,2.5325214739664203e-06,2.333513015727733,0.00024248894805775878,0.2007374463694852,0.09169998224489553,2.308851905630104,0.09194500371442726
12,5,0.359135,0.4049544269,2.5307010354444363e-06,2.333617733087548,0.00023968044667889508,0.20087789506577217,0.08959872296002512,2.3099456646697667,0.08984093410773945
12,6,0.359135,0.4347020605,2.513831453590164e-06,2.3310696212118427,0.0002142735216892208,0.19618882790493414,0.08301948331894916,2.2755673016502254,0.08323627067209198
12,7,0.359135,0.5064596666,2.4794693108642226e-06,2.3260048226119543,0.00015027399938391154,0.17831769219334767,0.06982884454606617,2.186627794169493,0.06998159801476093
12,8,0.359135,0.5116089576,2.4707376142636265e-06,2.3244132134728086,0.0001468542366136094,0.17815790118771746,0.06772587335338191,2.1727737285958786,0.06787519832760978
13,1,0.297153,-0.0802824385,2.7782766781044087e-06,2.367784923671437,0.0018496075103226067,0.3107556140138291,0.027142008686614663,2.8484844913111873,0.028994394473615376
13,2,0.297153,0.3262304726,2.5651183406296392e-06,2.3383464509323795,0.0003256601861372604,0.2159625917769705,0.10564374068955844,2.3915873547053357,0.10597196599403633
13,3,0.297153,0.3926388674,2.5254889174655824e-06,2.3322687295681663,0.00022923140255778966,0.19775774659653905,0.08953184968370481,2.290940865586339,0.08976360657518007
13,4,0.297153,0.3974154659,2.526391155463162e-06,2.332565812796176,0.0002298139400362471,0.1980305824201831,0.08926658528763658,2.293652712919661,0.08949892561882829
13,5,0.297153,0.4163947654,2.524641251917013e-06,2.33271420239626,0.0002272694881443589,0.19824542807915832,0.08714413251470131,2.295250222403685,0.08737392664409759
