r_bohr,u_c,V_H_c
17.16600,3.37085582e-125,5.82546895e-02
17.16800,3.25867300e-125,5.82479031e-02
17.17000,3.15022364e-125,5.82411182e-02
17.17200,3.04538350e-125,5.82343350e-02
17.17400,2.94403247e-125,5.82275533e-02
17.17600,2.84605442e-125,5.82207732e-02
17.17800,2.75133710e-125,5.82139946e-02
17.18000,2.65977199e-125,5.82072177e-02
17.18200,2.57125419e-125,5.82004423e-02
17.18400,2.48568229e-125,5.81936685e-02
17.18600,2.40295823e-125,5.81868963e-02
17.18800,2.32298725e-125,5.81801257e-02
17.19000,2.24567772e-125,5.81733566e-02
17.19200,2.17094107e-125,5.81665891e-02
17.19400,2.09869167e-125,5.81598232e-02
17.19600,2.02884674e-125,5.81530589e-02
17.19800,1.96132627e-125,5.81462961e-02
17.20000,1.89605290e-125,5.81395349e-02
17.20200,1.83295184e-125,5.81327753e-02
17.20400,1.77195080e-125,5.81260172e-02
17.20600,1.71297988e-125,5.81192607e-02
17.20800,1.65597153e-125,5.81125058e-02
17.21000,1.60086043e-125,5.81057525e-02
17.21200,1.54758344e-125,5.80990007e-02
17.21400,1.49607951e-125,5.80922505e-02
17.21600,1.44628966e-125,5.80855019e-02
17.21800,1.39815681e-125,5.80787548e-02
17.22000,1.35162584e-125,5.80720093e-02
17.22200,1.30664343e-125,5.80652654e-02
17.22400,1.26315805e-125,5.80585230e-02
17.22600,1.22111987e-125,5.80517822e-02
17.22800,1.18048072e-125,5.80450430e-02
17.23000,1.14119406e-125,5.80383053e-02
17.23200,1.10321487e-125,5.80315692e-02
17.23400,1.06649963e-125,5.80248346e-02
17.23600,1.03100629e-125,5.80181016e-02
17.23800,9.96694165e-126,5.80113702e-02
17.24000,9.63523960e-126,5.80046404e-02
17.24200,9.31457667e-126,5.79979121e-02
17.24400,9.00458547e-126,5.79911853e-02
17.24600,8.70491084e-126,5.79844602e-02
17.24800,8.41520946e-126,5.79777365e-02
17.25000,8.13514940e-126,5.79710145e-02
17.25200,7.86440980e-126,5.79642940e-02
17.25400,7.60268047e-126,5.79575751e-02
17.25600,7.34966156e-126,5.79508577e-02
17.25800,7.10506317e-126,5.79441418e-02
17.26000,6.86860507e-126,5.79374276e-02
17.26200,6.64001635e-126,5.79307149e-02
17.26400,6.41903511e-126,5.79240037e-02
17.26600,6.20540817e-126,5.79172941e-02
17.26800,5.99889079e-126,5.79105861e-02
17.27000,5.79924635e-126,5.79038796e-02
17.27200,5.60624612e-126,5.78971746e-02
17.27400,5.41966899e-126,5.78904712e-02
17.27600,5.23930118e-126,5.78837694e-02
17.27800,5.06493605e-126,5.78770691e-02
17.28000,4.89637383e-126,5.78703704e-02
17.28200,4.73342141e-126,5.78636732e-02
17.28400,4.57589207e-126,5.78569776e-02
17.28600,4.42360535e-126,5.78502835e-02
17.28800,4.27638676e-126,5.78435909e-02
17.29000,4.13406764e-126,5.78368999e-02
17.29200,3.99648493e-126,5.78302105e-02
17.29400,3.86348101e-126,5.78235226e-02
17.29600,3.73490348e-126,5.78168363e-02
17.29800,3.61060505e-126,5.78101515e-02
17.30000,3.49044329e-126,5.78034682e-02
17.30200,3.37428054e-126,5.77967865e-02
17.30400,3.26198372e-126,5.77901063e-02
17.30600,3.15342416e-126,5.77834277e-02
17.30800,3.04847749e-126,5.77767506e-02
17.31000,2.94702346e-126,5.77700751e-02
17.31200,2.84894585e-126,5.77634011e-02
17.31400,2.75413228e-126,5.77567287e-02
17.31600,2.66247413e-126,5.77500578e-02
17.31800,2.57386639e-126,5.77433884e-02
17.32000,2.48820753e-126,5.77367206e-02
17.32200,2.40539941e-126,5.77300543e-02
17.32400,2.32534717e-126,5.77233895e-02
17.32600,2.24795909e-126,5.77167263e-02
17.32800,2.17314649e-126,5.77100646e-02
17.33000,2.10082368e-126,5.77034045e-02
17.33200,2.03090779e-126,5.76967459e-02
17.33400,1.96331871e-126,5.76900888e-02
17.33600,1.89797902e-126,5.76834333e-02
17.33800,1.83481384e-126,5.76767793e-02
17.34000,1.77375082e-126,5.76701269e-02
17.34200,1.71471998e-126,5.76634760e-02
17.34400,1.65765371e-126,5.76568266e-02
17.34600,1.60248661e-126,5.76501787e-02
17.34800,1.54915549e-126,5.76435324e-02
17.35000,1.49759924e-126,5.76368876e-02
17.35200,1.44775879e-126,5.76302444e-02
17.35400,1.39957705e-126,5.76236026e-02
17.35600,1.35299880e-126,5.76169624e-02
17.35800,1.30797069e-126,5.76103238e-02
17.36000,1.26444112e-126,5.76036866e-02
17.36200,1.22236023e-126,5.75970510e-02
17.36400,1.18167980e-126,5.75904170e-02
17.36600,1.14235323e-126,5.75837844e-02
17.36800,1.10433545e-126,5.75771534e-02
17.37000,1.06758291e-126,5.75705239e-02
17.37200,1.03205350e-126,5.75638959e-02
17.37400,9.97706525e-127,5.75572695e-02
17.37600,9.64502622e-127,5.75506446e-02
17.37800,9.32403751e-127,5.75440212e-02
17.38000,9.01373139e-127,5.75373993e-02
17.38200,8.71375233e-127,5.75307790e-02
17.38400,8.42375663e-127,5.75241601e-02
17.38600,8.14341206e-127,5.75175429e-02
17.38800,7.87239742e-127,5.75109271e-02
17.39000,7.61040221e-127,5.75043128e-02
17.39200,7.35712626e-127,5.74977001e-02
17.39400,7.11227940e-127,5.74910889e-02
17.39600,6.87558109e-127,5.74844792e-02
17.39800,6.64676015e-127,5.74778710e-02
17.40000,6.42555443e-127,5.74712644e-02
17.40200,6.21171049e-127,5.74646592e-02
17.40400,6.00498332e-127,5.74580556e-02
17.40600,5.80513608e-127,5.74514535e-02
17.40800,5.61193980e-127,5.74448529e-02
17.41000,5.42517314e-127,5.74382539e-02
17.41200,5.24462212e-127,5.74316563e-02
17.41400,5.07007987e-127,5.74250603e-02
17.41600,4.90134643e-127,5.74184658e-02
17.41800,4.73822848e-127,5.74118728e-02
17.42000,4.58053913e-127,5.74052813e-02
17.42200,4.42809772e-127,5.73986913e-02
17.42400,4.28072960e-127,5.73921028e-02
17.42600,4.13826592e-127,5.73855159e-02
17.42800,4.00054346e-127,5.73789305e-02
17.43000,3.86740444e-127,5.73723465e-02
17.43200,3.73869632e-127,5.73657641e-02
17.43400,3.61427163e-127,5.73591832e-02
17.43600,3.49398782e-127,5.73526038e-02
17.43800,3.37770709e-127,5.73460259e-02
17.44000,3.26529621e-127,5.73394495e-02
17.44200,3.15662639e-127,5.73328747e-02
17.44400,3.05157312e-127,5.73263013e-02
17.44600,2.95001605e-127,5.73197295e-02
17.44800,2.85183882e-127,5.73131591e-02
17.45000,2.75692896e-127,5.73065903e-02
17.45200,2.66517772e-127,5.73000229e-02
17.45400,2.57647998e-127,5.72934571e-02
17.45600,2.49073412e-127,5.72868928e-02
17.45800,2.40784190e-127,5.72803299e-02
17.46000,2.32770836e-127,5.72737686e-02
17.46200,2.25024168e-127,5.72672088e-02
17.46400,2.17535310e-127,5.72606505e-02
17.46600,2.10295684e-127,5.72540937e-02
17.46800,2.03296994e-127,5.72475384e-02
17.47000,1.96531222e-127,5.72409845e-02
17.47200,1.89990617e-127,5.72344322e-02
17.47400,1.83667684e-127,5.72278814e-02
17.47600,1.77555180e-127,5.72213321e-02
17.47800,1.71646102e-127,5.72147843e-02
17.48000,1.65933679e-127,5.72082380e-02
17.48200,1.60411367e-127,5.72016932e-02
17.48400,1.55072839e-127,5.71951499e-02
17.48600,1.49911978e-127,5.71886080e-02
17.48800,1.44922872e-127,5.71820677e-02
17.49000,1.40099805e-127,5.71755289e-02
17.49200,1.35437250e-127,5.71689915e-02
17.49400,1.30929866e-127,5.71624557e-02
17.49600,1.26572489e-127,5.71559214e-02
17.49800,1.22360127e-127,5.71493885e-02
17.50000,1.18287953e-127,5.71428571e-02
17.50200,1.14351302e-127,5.71363273e-02
17.50400,1.10545663e-127,5.71297989e-02
17.50600,1.06866678e-127,5.71232720e-02
17.50800,1.03310129e-127,5.71167466e-02
17.51000,9.98719435e-128,5.71102227e-02
17.51200,9.65481815e-128,5.71037003e-02
17.51400,9.33350351e-128,5.70971794e-02
17.51600,9.02288229e-128,5.70906600e-02
17.51800,8.72259862e-128,5.70841420e-02
17.52000,8.43230847e-128,5.70776256e-02
17.52200,8.15167923e-128,5.70711106e-02
17.52400,7.88038941e-128,5.70645971e-02
17.52600,7.61812817e-128,5.70580851e-02
17.52800,7.36459505e-128,5.70515746e-02
17.53000,7.11949957e-128,5.70450656e-02
17.53200,6.88256092e-128,5.70385581e-02
17.53400,6.65350766e-128,5.70320520e-02
17.53600,6.43207733e-128,5.70255474e-02
17.53800,6.21801626e-128,5.70190444e-02
17.54000,6.01107920e-128,5.70125428e-02
17.54200,5.81102904e-128,5.70060426e-02
17.54400,5.61763661e-128,5.69995440e-02
17.54600,5.43068032e-128,5.69930468e-02
17.54800,5.24994598e-128,5.69865512e-02
17.55000,5.07522652e-128,5.69800570e-02
17.55200,4.90632176e-128,5.69735643e-02
17.55400,4.74303820e-128,5.69670730e-02
17.55600,4.58518875e-128,5.69605833e-02
17.55800,4.43259257e-128,5.69540950e-02
17.56000,4.28507483e-128,5.69476082e-02
17.56200,4.14246651e-128,5.69411229e-02
17.56400,4.00460423e-128,5.69346390e-02
17.56600,3.87133004e-128,5.69281567e-02
17.56800,3.74249125e-128,5.69216758e-02
17.57000,3.61794024e-128,5.69151964e-02
17.57200,3.49753432e-128,5.69087184e-02
17.57400,3.38113553e-128,5.69022419e-02
17.57600,3.26861053e-128,5.68957670e-02
17.57800,3.15983038e-128,5.68892934e-02
17.58000,3.05467047e-128,5.68828214e-02
17.58200,2.95301030e-128,5.68763508e-02
17.58400,2.85473340e-128,5.68698817e-02
17.58600,2.75972719e-128,5.68634141e-02
17.58800,2.66788280e-128,5.68569479e-02
17.59000,2.57909502e-128,5.68504832e-02
17.59200,2.49326211e-128,5.68440200e-02
17.59400,2.41028575e-128,5.68375583e-02
17.59600,2.33007086e-128,5.68310980e-02
17.59800,2.25252554e-128,5.68246392e-02
17.60000,2.17756094e-128,5.68181818e-02
17.60200,2.10509119e-128,5.68117259e-02
17.60400,2.03503324e-128,5.68052715e-02
17.60600,1.96730684e-128,5.67988186e-02
17.60800,1.90183440e-128,5.67923671e-02
17.61000,1.83854089e-128,5.67859171e-02
17.61200,1.77735380e-128,5.67794685e-02
17.61400,1.71820304e-128,5.67730215e-02
17.61600,1.66102082e-128,5.67665758e-02
17.61800,1.60574165e-128,5.67601317e-02
17.62000,1.55230218e-128,5.67536890e-02
17.62200,1.50064118e-128,5.67472478e-02
17.62400,1.45069948e-128,5.67408080e-02
17.62600,1.40241985e-128,5.67343697e-02
17.62800,1.35574697e-128,5.67279328e-02
17.63000,1.31062739e-128,5.67214974e-02
17.63200,1.26700939e-128,5.67150635e-02
17.63400,1.22484301e-128,5.67086311e-02
17.63600,1.18407993e-128,5.67022000e-02
17.63800,1.14467347e-128,5.66957705e-02
17.64000,1.10657845e-128,5.66893424e-02
17.64200,1.06975125e-128,5.66829158e-02
17.64400,1.03414967e-128,5.66764906e-02
17.64600,9.99732917e-129,5.66700669e-02
17.64800,9.66461562e-129,5.66636446e-02
17.65000,9.34297486e-129,5.66572238e-02
17.65200,9.03203837e-129,5.66508044e-02
17.65400,8.73144993e-129,5.66443865e-02
17.65600,8.44086514e-129,5.66379701e-02
17.65800,8.15995109e-129,5.66315551e-02
17.66000,7.88838592e-129,5.66251416e-02
17.66200,7.62585851e-129,5.66187295e-02
17.66400,7.37206807e-129,5.66123188e-02
17.66600,7.12672384e-129,5.66059097e-02
17.66800,6.88954473e-129,5.65995019e-02
17.67000,6.66025899e-129,5.65930956e-02
17.67200,6.43860394e-129,5.65866908e-02
17.67400,6.22432562e-129,5.65802874e-02
17.67600,6.01717854e-129,5.65738855e-02
17.67800,5.81692536e-129,5.65674850e-02
17.68000,5.62333666e-129,5.65610860e-02
17.68200,5.43619064e-129,5.65546884e-02
17.68400,5.25527288e-129,5.65482922e-02
17.68600,5.08037611e-129,5.65418975e-02
17.68800,4.91129994e-129,5.65355043e-02
17.69000,4.74785067e-129,5.65291125e-02
17.69200,4.58984103e-129,5.65227221e-02
17.69400,4.43708999e-129,5.65163332e-02
17.69600,4.28942255e-129,5.65099458e-02
17.69800,4.14666951e-129,5.65035597e-02
17.70000,4.00866733e-129,5.64971751e-02
17.70200,3.87525789e-129,5.64907920e-02
17.70400,3.74628835e-129,5.64844103e-02
17.70600,3.62161095e-129,5.64780300e-02
17.70800,3.50108285e-129,5.64716512e-02
17.71000,3.38456595e-129,5.64652739e-02
17.71200,3.27192676e-129,5.64588979e-02
17.71400,3.16303623e-129,5.64525234e-02
17.71600,3.05776960e-129,5.64461504e-02
17.71800,2.95600627e-129,5.64397788e-02
17.72000,2.85762965e-129,5.64334086e-02
17.72200,2.76252703e-129,5.64270398e-02
17.72400,2.67058945e-129,5.64206725e-02
17.72600,2.58171157e-129,5.64143067e-02
17.72800,2.49579157e-129,5.64079422e-02
17.73000,2.41273101e-129,5.64015792e-02
17.73200,2.33243472e-129,5.63952177e-02
17.73400,2.25481072e-129,5.63888576e-02
17.73600,2.17977006e-129,5.63824989e-02
17.73800,2.10722677e-129,5.63761416e-02
17.74000,2.03709774e-129,5.63697858e-02
17.74200,1.96930262e-129,5.63634314e-02
17.74400,1.90376374e-129,5.63570784e-02
17.74600,1.84040601e-129,5.63507269e-02
17.74800,1.77915684e-129,5.63443768e-02
17.75000,1.71994606e-129,5.63380282e-02
17.75200,1.66270583e-129,5.63316809e-02
17.75400,1.60737057e-129,5.63253351e-02
17.75600,1.55387687e-129,5.63189908e-02
17.75800,1.50216347e-129,5.63126478e-02
17.76000,1.45217109e-129,5.63063063e-02
17.76200,1.40384248e-129,5.62999662e-02
17.76400,1.35712225e-129,5.62936276e-02
17.76600,1.31195688e-129,5.62872903e-02
17.76800,1.26829463e-129,5.62809545e-02
17.77000,1.22608547e-129,5.62746201e-02
17.77200,1.18528104e-129,5.62682872e-02
17.77400,1.14583459e-129,5.62619557e-02
17.77600,1.10770093e-129,5.62556256e-02
17.77800,1.07083637e-129,5.62492969e-02
17.78000,1.03519866e-129,5.62429696e-02
17.78200,1.00074699e-129,5.62366438e-02
17.78400,9.67441883e-130,5.62303194e-02
17.78600,9.35245176e-130,5.62239964e-02
17.78800,9.04119982e-130,5.62176748e-02
17.79000,8.74030643e-130,5.62113547e-02
17.79200,8.44942684e-130,5.62050360e-02
17.79400,8.16822780e-130,5.61987187e-02
17.79600,7.89638714e-130,5.61924028e-02
17.79800,7.63359339e-130,5.61860883e-02
17.80000,7.37954549e-130,5.61797753e-02
17.80200,7.13395237e-130,5.61734637e-02
17.80400,6.89653264e-130,5.61671534e-02
17.80600,6.66701431e-130,5.61608447e-02
17.80800,6.44513440e-130,5.61545373e-02
17.81000,6.23063871e-130,5.61482313e-02
17.81200,6.02328149e-130,5.61419268e-02
17.81400,5.82282517e-130,5.61356237e-02
17.81600,5.62904008e-130,5.61293220e-02
17.81800,5.44170421e-130,5.61230217e-02
17.82000,5.26060293e-130,5.61167228e-02
17.82200,5.08552874e-130,5.61104253e-02
17.82400,4.91628106e-130,5.61041293e-02
17.82600,4.75266599e-130,5.60978346e-02
17.82800,4.59449607e-130,5.60915414e-02
17.83000,4.44159008e-130,5.60852496e-02
17.83200,4.29377285e-130,5.60789592e-02
17.83400,4.15087500e-130,5.60726702e-02
17.83600,4.01273284e-130,5.60663826e-02
17.83800,3.87918808e-130,5.60600964e-02
17.84000,3.75008772e-130,5.60538117e-02
17.84200,3.62528385e-130,5.60475283e-02
17.84400,3.50463349e-130,5.60412464e-02
17.84600,3.38799840e-130,5.60349658e-02
17.84800,3.27524496e-130,5.60286867e-02
17.85000,3.16624398e-130,5.60224090e-02
17.85200,3.06087058e-130,5.60161326e-02
17.85400,2.95900403e-130,5.60098577e-02
17.85600,2.86052763e-130,5.60035842e-02
17.85800,2.76532855e-130,5.59973121e-02
17.86000,2.67329771e-130,5.59910414e-02
17.86200,2.58432969e-130,5.59847721e-02
17.86400,2.49832254e-130,5.59785043e-02
17.86600,2.41517773e-130,5.59722378e-02
17.86800,2.33480001e-130,5.59659727e-02
17.87000,2.25709727e-130,5.59597090e-02
17.87200,2.18198050e-130,5.59534467e-02
17.87400,2.10936363e-130,5.59471859e-02
17.87600,2.03916348e-130,5.59409264e-02
17.87800,1.97129960e-130,5.59346683e-02
17.88000,1.90569425e-130,5.59284116e-02
17.88200,1.84227226e-130,5.59221564e-02
17.88400,1.78096097e-130,5.59159025e-02
17.88600,1.72169014e-130,5.59096500e-02
17.88800,1.66439185e-130,5.59033989e-02
17.89000,1.60900047e-130,5.58971492e-02
17.89200,1.55545252e-130,5.58909010e-02
17.89400,1.50368667e-130,5.58846541e-02
17.89600,1.45364359e-130,5.58784086e-02
17.89800,1.40526596e-130,5.58721645e-02
17.90000,1.35849835e-130,5.58659218e-02
17.90200,1.31328718e-130,5.58596805e-02
17.90400,1.26958065e-130,5.58534406e-02
17.90600,1.22732868e-130,5.58472021e-02
17.90800,1.18648287e-130,5.58409649e-02
17.91000,1.14699642e-130,5.58347292e-02
17.91200,1.10882408e-130,5.58284949e-02
17.91400,1.07192213e-130,5.58222619e-02
17.91600,1.03624829e-130,5.58160304e-02
17.91800,1.00176168e-130,5.58098002e-02
17.92000,9.68422798e-131,5.58035714e-02
17.92200,9.36193440e-131,5.57973440e-02
17.92400,9.05036682e-131,5.57911181e-02
17.92600,8.74916830e-131,5.57848935e-02
17.92800,8.45799374e-131,5.57786702e-02
17.93000,8.17650954e-131,5.57724484e-02
17.93200,7.90439321e-131,5.57662280e-02
17.93400,7.64133298e-131,5.57600089e-02
17.93600,7.38702746e-131,5.57537913e-02
17.93800,7.14118529e-131,5.57475750e-02
17.94000,6.90352481e-131,5.57413601e-02
17.94200,6.67377373e-131,5.57351466e-02
17.94400,6.45166883e-131,5.57289345e-02
17.94600,6.23695564e-131,5.57227237e-02
17.94800,6.02938815e-131,5.57165144e-02
17.95000,5.82872856e-131,5.57103064e-02
17.95200,5.63474698e-131,5.57040998e-02
17.95400,5.44722115e-131,5.56978946e-02
17.95600,5.26593623e-131,5.56916908e-02
17.95800,5.09068452e-131,5.56854884e-02
17.96000,4.92126523e-131,5.56792873e-02
17.96200,4.75748425e-131,5.56730876e-02
17.96400,4.59915395e-131,5.56668893e-02
17.96600,4.44609293e-131,5.56606924e-02
17.96800,4.29812581e-131,5.56544969e-02
17.97000,4.15508307e-131,5.56483027e-02
17.97200,4.01680084e-131,5.56421099e-02
17.97400,3.88312067e-131,5.56359185e-02
17.97600,3.75388941e-131,5.56297285e-02
17.97800,3.62895900e-131,5.56235399e-02
17.98000,3.50818631e-131,5.56173526e-02
17.98200,3.39143296e-131,5.56111667e-02
17.98400,3.27856520e-131,5.56049822e-02
17.98600,3.16945370e-131,5.55987991e-02
17.98800,3.06397346e-131,5.55926173e-02
17.99000,2.96200364e-131,5.55864369e-02
17.99200,2.86342739e-131,5.55802579e-02
17.99400,2.76813178e-131,5.55740802e-02
17.99600,2.67600764e-131,5.55679040e-02
17.99800,2.58694942e-131,5.55617291e-02
18.00000,2.50085507e-131,5.55555556e-02
18.00200,2.41762596e-131,5.55493834e-02
18.00400,2.33716675e-131,5.55432126e-02
18.00600,2.25938523e-131,5.55370432e-02
18.00800,2.18419230e-131,5.55308752e-02
18.01000,2.11150182e-131,5.55247085e-02
18.01200,2.04123049e-131,5.55185432e-02
18.01400,1.97329781e-131,5.55123793e-02
18.01600,1.90762595e-131,5.55062167e-02
18.01800,1.84413966e-131,5.55000555e-02
18.02000,1.78276621e-131,5.54938957e-02
18.02200,1.72343529e-131,5.54877372e-02
18.02400,1.66607892e-131,5.54815801e-02
18.02600,1.61063138e-131,5.54754244e-02
18.02800,1.55702915e-131,5.54692700e-02
18.03000,1.50521081e-131,5.54631170e-02
18.03200,1.45511700e-131,5.54569654e-02
18.03400,1.40669033e-131,5.54508151e-02
18.03600,1.35987531e-131,5.54446662e-02
18.03800,1.31461831e-131,5.54385187e-02
18.04000,1.27086747e-131,5.54323725e-02
18.04200,1.22857267e-131,5.54262277e-02
18.04400,1.18768545e-131,5.54200842e-02
18.04600,1.14815897e-131,5.54139421e-02
18.04800,1.10994794e-131,5.54078014e-02
18.05000,1.07300858e-131,5.54016620e-02
18.05200,1.03729857e-131,5.53955240e-02
18.05400,1.00277701e-131,5.53893874e-02
18.05600,9.69404325e-132,5.53832521e-02
18.05800,9.37142296e-132,5.53771182e-02
18.06000,9.05953955e-132,5.53709856e-02
18.06200,8.75803571e-132,5.53648544e-02
18.06400,8.46656599e-132,5.53587245e-02
18.06600,8.18479646e-132,5.53525960e-02
18.06800,7.91240429e-132,5.53464689e-02
18.07000,7.64907741e-132,5.53403431e-02
18.07200,7.39451411e-132,5.53342187e-02
18.07400,7.14842274e-132,5.53280956e-02
18.07600,6.91052136e-132,5.53219739e-02
18.07800,6.68053740e-132,5.53158535e-02
18.08000,6.45820737e-132,5.53097345e-02
18.08200,6.24327653e-132,5.53036169e-02
18.08400,6.03549865e-132,5.52975006e-02
18.08600,5.83463567e-132,5.52913856e-02
18.08800,5.64045747e-132,5.52852720e-02
18.09000,5.45274156e-132,5.52791598e-02
18.09200,5.27127289e-132,5.52730489e-02
18.09400,5.09584354e-132,5.52669393e-02
18.09600,4.92625253e-132,5.52608311e-02
18.09800,4.76230555e-132,5.52547243e-02
18.10000,4.60381477e-132,5.52486188e-02
18.10200,4.45059861e-132,5.52425146e-02
18.10400,4.30248151e-132,5.52364118e-02
18.10600,4.15929380e-132,5.52303104e-02
18.10800,4.02087141e-132,5.52242103e-02
18.11000,3.88705575e-132,5.52181115e-02
18.11200,3.75769351e-132,5.52120141e-02
18.11400,3.63263648e-132,5.52059181e-02
18.11600,3.51174138e-132,5.51998234e-02
18.11800,3.39486970e-132,5.51937300e-02
18.12000,3.28188754e-132,5.51876380e-02
18.12200,3.17266546e-132,5.51815473e-02
18.12400,3.06707832e-132,5.51754580e-02
18.12600,2.96500514e-132,5.51693700e-02
18.12800,2.86632899e-132,5.51632833e-02
18.13000,2.77093680e-132,5.51571980e-02
18.13200,2.67871929e-132,5.51511141e-02
18.13400,2.58957081e-132,5.51450314e-02
18.13600,2.50338921e-132,5.51389502e-02
18.13800,2.42007575e-132,5.51328702e-02
18.14000,2.33953499e-132,5.51267916e-02
18.14200,2.26167465e-132,5.51207144e-02
18.14400,2.18640552e-132,5.51146384e-02
18.14600,2.11364136e-132,5.51085639e-02
18.14800,2.04329882e-132,5.51024906e-02
18.15000,1.97529729e-132,5.50964187e-02
18.15200,1.90955888e-132,5.50903482e-02
18.15400,1.84600825e-132,5.50842789e-02
18.15600,1.78457261e-132,5.50782111e-02
18.15800,1.72518156e-132,5.50721445e-02
18.16000,1.66776706e-132,5.50660793e-02
18.16200,1.61226333e-132,5.50600154e-02
18.16400,1.55860678e-132,5.50539529e-02
18.16600,1.50673593e-132,5.50478917e-02
18.16800,1.45659136e-132,5.50418318e-02
18.17000,1.40811561e-132,5.50357733e-02
18.17200,1.36125315e-132,5.50297160e-02
18.17400,1.31595028e-132,5.50236602e-02
18.17600,1.27215511e-132,5.50176056e-02
18.17800,1.22981745e-132,5.50115524e-02
18.18000,1.18888880e-132,5.50055006e-02
18.18200,1.14932226e-132,5.49994500e-02
18.18400,1.11107251e-132,5.49934008e-02
18.18600,1.07409572e-132,5.49873529e-02
18.18800,1.03834953e-132,5.49813064e-02
18.19000,1.00379298e-132,5.49752611e-02
18.19200,9.70386482e-133,5.49692172e-02
18.19400,9.38091762e-133,5.49631747e-02
18.19600,9.06871818e-133,5.49571334e-02
18.19800,8.76690882e-133,5.49510935e-02
